Breakdown,Value,ticker
zip,2000,SVL.AX
sector,Basic Materials,SVL.AX
fullTimeEmployees,21,SVL.AX
longBusinessSummary,"Silver Mines Limited primarily engages in the exploration of silver deposits in Australia. It operates through two segments, Mining and Exploration Operations, and Agricultural Operations. The company also explores for copper, gold, lead, zinc, and tin deposits. Its properties include Bowdens Silver Project, which has silver and polymetallic prospects covering an area of 2,007 square kilometers located in the Central Tablelands Region, New South Wales; Barabolar Project that is located in the Macquarie Arc in New South Wales with copper, gold, and silver prospects; and Tuena Project with gold and silver prospects, which is located 80 kilometers south of the city of Orange in New South Wales. The company is also involved in agricultural activities. Silver Mines Limited was incorporated in 2004 and is based in Sydney, Australia.",SVL.AX
city,Sydney,SVL.AX
phone,61 2 8316 3997,SVL.AX
state,NSW,SVL.AX
compensationAsOfEpochDate,1640908800,SVL.AX
country,Australia,SVL.AX
website,https://www.silvermines.com.au,SVL.AX
maxAge,86400,SVL.AX
address1,52 Phillip Street,SVL.AX
fax,61 2 8316 3999,SVL.AX
industry,Silver,SVL.AX
address2,Level 11,SVL.AX
