Breakdown,Value,ticker
zip,1010,9SP.AX
sector,Technology,9SP.AX
longBusinessSummary,"9 Spokes International Limited, together with its subsidiaries, operates a data platform that aggregates data across businesses, apps, and banks in Europe, North America, and the Asia Pacific. Its business dashboard offers insights and information to manage and grow business. The company serves retailers, eateries, fitness studios, distillers, carpenters, and IT companies, as well as digital start-ups, single-site stores, and burgeoning chains. 9 Spokes International Limited was incorporated in 2011 and is based in Auckland, New Zealand.",9SP.AX
city,Auckland,9SP.AX
compensationAsOfEpochDate,1640908800,9SP.AX
country,New Zealand,9SP.AX
website,https://www.9spokes.com,9SP.AX
maxAge,86400,9SP.AX
address1,AECOM House,9SP.AX
industry,Software—Application,9SP.AX
address2,Level 5 8 Mahuhu Crescent,9SP.AX
