Breakdown,Value,ticker
zip,3000,TCF.AX
sector,Financial Services,TCF.AX
longBusinessSummary,"360 Capital Enhanced Income Fund is a closed-ended fixed income mutual fund launched and managed by Elstree Investment Management Limited. The fund invests in the fixed income markets of Australia. It invests in a range of fixed income and hybrid securities, and other debt securities issued by government bodies, companies and specialist financing vehicles. It was formerly known as Australian Enhanced Income Fund. 360 Capital Enhanced Income Fund was formed on October 17, 2006 and is domiciled in Australia.",TCF.AX
city,Melbourne,TCF.AX
phone,61 3 8689 1348,TCF.AX
state,VIC,TCF.AX
compensationAsOfEpochDate,1356912000,TCF.AX
country,Australia,TCF.AX
website,https://www.eiml.com.au/listed.php/53/212,TCF.AX
maxAge,86400,TCF.AX
address1,Level 15,TCF.AX
fax,61 3 9655 8492,TCF.AX
industry,Asset Management,TCF.AX
address2,333 Collins Street,TCF.AX
