Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,AMD.AX
effectOfAccountingCharges,,,,,AMD.AX
incomeBeforeTax,-2678461,-6993446,-3909752,-685532,AMD.AX
minorityInterest,,,,,AMD.AX
netIncome,-2678461,-6993446,-3909752,-550628,AMD.AX
sellingGeneralAdministrative,1248683,1618255,1162472,995158,AMD.AX
grossProfit,539928,611592,0,0,AMD.AX
ebit,-2420685,-6875333,-3881160,-3200558,AMD.AX
operatingIncome,-2420685,-6875333,-3881160,-3200558,AMD.AX
otherOperatingExpenses,,,,,AMD.AX
interestExpense,-138304,-4705,-10585,-9297,AMD.AX
extraordinaryItems,,,,,AMD.AX
nonRecurring,,,,,AMD.AX
otherItems,,,,,AMD.AX
incomeTaxExpense,0,0,0,-134904,AMD.AX
totalRevenue,539928,611592,0,0,AMD.AX
totalOperatingExpenses,2960613,7486925,3881160,3200558,AMD.AX
costOfRevenue,0,0,0,0,AMD.AX
totalOtherIncomeExpenseNet,-257776,-118113,-28592,2515026,AMD.AX
discontinuedOperations,,,,,AMD.AX
netIncomeFromContinuingOps,-2678461,-6993446,-3909752,-550628,AMD.AX
netIncomeApplicableToCommonShares,-2678461,-6993446,-3909752,-550628,AMD.AX
