Breakdown,Value,ticker
zip,4000,SLC.AX
sector,Communication Services,SLC.AX
compensationRisk,10,SLC.AX
auditRisk,1,SLC.AX
longBusinessSummary,"Superloop Limited engages in the design, development, construction, and operation of independent telecommunications infrastructure in the Asia Pacific region. It offers network solutions for wholesale, enterprise, and channel customers. The company is also involved in the operation of a fixed wireless network; and provision of cloud and managed services, and cyber security and cyber safety services. In addition, it manages and delivers broadband solutions for various environments, including student accommodations, hotels, and schools; and offers residential and small business broadband services through fixed wireless or fixed line NBN services. The company was incorporated in 2014 and is headquartered in Brisbane, Australia.",SLC.AX
city,Brisbane,SLC.AX
phone,61 7 3905 2400,SLC.AX
state,QLD,SLC.AX
shareHolderRightsRisk,7,SLC.AX
compensationAsOfEpochDate,1640908800,SLC.AX
governanceEpochDate,1632614400,SLC.AX
boardRisk,9,SLC.AX
country,Australia,SLC.AX
website,https://www.superloop.com,SLC.AX
maxAge,86400,SLC.AX
overallRisk,9,SLC.AX
address1,545 Queen Street,SLC.AX
fax,61 7 3088 7398,SLC.AX
industry,Telecom Services,SLC.AX
address2,Level 1,SLC.AX
