Breakdown,Value,ticker
zip,6009,ASW.AX
sector,Financial Services,ASW.AX
fullTimeEmployees,20,ASW.AX
longBusinessSummary,"Advanced Share Registry Limited, together with its subsidiaries, provides share registry and other corporate services in Australia. It operates through two segments, Share Registry Services and Property Investment. The company offers a suite of registry services, including registry maintenance, capital raisings, corporate actions, company meetings, employee share plans, shareholder communications, and in-house printing services. It also engages in the property investment business. The company was founded in 1996 and is based in Nedlands, Australia. Advanced Share Registry Limited operates as a subsidiary of KMC Automation Pty Ltd.",ASW.AX
city,Nedlands,ASW.AX
phone,61 8 9389 8033,ASW.AX
state,WA,ASW.AX
compensationAsOfEpochDate,1640908800,ASW.AX
country,Australia,ASW.AX
website,https://www.advancedshare.com.au,ASW.AX
maxAge,86400,ASW.AX
address1,110 Stirling Highway,ASW.AX
fax,61 8 6370 4203,ASW.AX
industry,Capital Markets,ASW.AX
