Breakdown,Value,ticker
zip,6005,SHP.AX
sector,Basic Materials,SHP.AX
longBusinessSummary,"South Harz Potash Limited explores for and develops mineral properties in Germany. The company primarily explores for potash deposits. It holds 100% interest in the South Harz project that includes three mining licenses and two exploration licenses covering an area of 659 square kilometers located in ThÃ¼ringen, Germany. The company was formerly known as Davenport Resources Limited and changed its name to South Harz Potash Limited in May 2021. South Harz Potash Limited is headquartered in West Perth, Australia.",SHP.AX
city,West Perth,SHP.AX
phone,61 8 9481 0389,SHP.AX
state,WA,SHP.AX
compensationAsOfEpochDate,1640908800,SHP.AX
country,Australia,SHP.AX
website,https://www.southharzpotash.com,SHP.AX
maxAge,86400,SHP.AX
address1,6-10 Douro Place,SHP.AX
fax,61 4 0844 7493,SHP.AX
industry,Other Industrial Metals & Mining,SHP.AX
address2,Unit 13 216 St Georges Terrace,SHP.AX
