Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,136874,2682,2104,0,BCA.AX
totalCashflowsFromInvestingActivities,-35738,-14759,-5389,-13546,BCA.AX
totalCashFromFinancingActivities,5090434,5090434,5090434,5090434,BCA.AX
issuanceOfStock,5534000,5534000,5534000,5534000,BCA.AX
netIncome,-841898,-68437,-2474,-88,BCA.AX
changeInCash,4717400,-15618,-5692,-13776,BCA.AX
totalCashFromOperatingActivities,-337296,-859,-303,-230,BCA.AX
depreciation,4260,64911,64911,64911,BCA.AX
changeToAccountReceivables,-36532,-15,67,-142,BCA.AX
otherCashflowsFromFinancingActivities,-443566,-443566,-443566,-443566,BCA.AX
changeToNetincome,400000,400000,400000,400000,BCA.AX
capitalExpenditures,-35738,-14759,-5389,-13546,BCA.AX
