Breakdown,Value,ticker
zip,3123,RWL.AX
sector,Utilities,RWL.AX
longBusinessSummary,"Rubicon Water Limited designs, manufactures, installs, and maintains irrigation automation software and hardware in Australia and New Zealand, Asia, and internationally. It offers network control solutions, such as total channel control, low energy pipeline, site management, and water and energy efficiency solutions; flow, water level, and climate measurement solutions; and operations software solutions. The company also provides surface irrigation, irrigation automation, and precise irrigation scheduling solutions. Rubicon Water Limited was founded in 1995 and is headquartered in Melbourne, Australia.",RWL.AX
city,Melbourne,RWL.AX
phone,61 3 9832 3000,RWL.AX
state,VIC,RWL.AX
compensationAsOfEpochDate,1640908800,RWL.AX
country,Australia,RWL.AX
website,https://rubiconwater.com,RWL.AX
maxAge,86400,RWL.AX
address1,1 Cato Street,RWL.AX
industry,Utilities—Regulated Water,RWL.AX
address2,Hawthorn East,RWL.AX
