Breakdown,Value,ticker
zip,2116,WAT.AX
sector,Industrials,WAT.AX
fullTimeEmployees,723,WAT.AX
longBusinessSummary,"Waterco Limited engages in the manufacture, wholesale, and export of equipment and accessories in the swimming pool, spa pool, spa bath, rural pump, and water treatment industries in Australia, New Zealand, Asia, North America, and Europe. It also manufactures and sells solar heating systems for swimming pools and pre-heat industrial solar systems. The company's pool and spa products, comprises of mineral ozone, hydroxypure, chlorine free spa, infloor pool cleaning, minerals, commercial chemical dosers, pumps, filters, filter media, electric spa heating, electroheat heat pumps, gas and solar pool heating equipment, chemical dosing systems, salt water chlorinators, ozone, controllers and automation, pool lighting, suction and robotic cleaners, recirculation accessories, blowers, valves, spa equipment, chemicals, and maintenance accessories. The company's water treatment products include commercial filter media and cooling water filtration products, cartridge and bag filters, centrifugal filters, and fiberglass media filters; and residential pressure pumps and water filters, and drinking water purifiers. It also provides aquaculture equipment, such as aquabiome mechanical and biological filters, aquaculture heating and pumps, bio-mec bead media, multicyclones, and spa airflo blowers. In addition, the company franchises retail outlets for swimming pool equipment and accessories. Further, it engages in formulating, packing, and distributing swimming pool chemicals to independent pool stores and stores in its Swimart franchise network. It operates 72 pool stores and 9 mobile franchises under the Swimart names, and 10 WaterShoppe stores. Waterco Limited was incorporated in 1981 and is headquartered in Rydalmere, Australia.",WAT.AX
city,Rydalmere,WAT.AX
phone,61 2 9898 8600,WAT.AX
state,NSW,WAT.AX
compensationAsOfEpochDate,1640908800,WAT.AX
country,Australia,WAT.AX
website,https://www.waterco.com.au,WAT.AX
maxAge,86400,WAT.AX
address1,36 South Street,WAT.AX
fax,61 2 9898 1877,WAT.AX
industry,Pollution & Treatment Controls,WAT.AX
