Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,1719000,1366000,1490000,1582000,WAT.AX
effectOfAccountingCharges,,,,,WAT.AX
incomeBeforeTax,9061000,3904000,4170000,5721000,WAT.AX
minorityInterest,574000,633000,739000,699000,WAT.AX
netIncome,12755000,17662000,2242000,3846000,WAT.AX
sellingGeneralAdministrative,32549000,29736000,28590000,26710000,WAT.AX
grossProfit,60662000,50130000,45071000,44680000,WAT.AX
ebit,9503000,4795000,5307000,6725000,WAT.AX
operatingIncome,9503000,4795000,5307000,6725000,WAT.AX
otherOperatingExpenses,10343000,7599000,8081000,8106000,WAT.AX
interestExpense,-367000,-959000,-1137000,-1000000,WAT.AX
extraordinaryItems,,,,,WAT.AX
nonRecurring,,,,,WAT.AX
otherItems,,,,,WAT.AX
incomeTaxExpense,-3635000,890000,1031000,1771000,WAT.AX
totalRevenue,118382000,98466000,88242000,87832000,WAT.AX
totalOperatingExpenses,108879000,93671000,82935000,81107000,WAT.AX
costOfRevenue,57720000,48336000,43171000,43152000,WAT.AX
totalOtherIncomeExpenseNet,-442000,-891000,-1137000,-1004000,WAT.AX
discontinuedOperations,,14542000.0,-857000.0,-857000.0,WAT.AX
netIncomeFromContinuingOps,12696000,3014000,3139000,3950000,WAT.AX
netIncomeApplicableToCommonShares,12755000,17662000,2242000,3846000,WAT.AX
