Breakdown,Value,ticker
zip,2021,PGY.AX
sector,Energy,PGY.AX
longBusinessSummary,"Pilot Energy Limited engages in the acquisition, exploration, and development of conventional oil and gas assets in Australia. The company holds 100% working interests in EP416 and EP480 exploration permits covering an area of 2,310 square kilometers located in southern Perth basin; and 13.058% working interests in the EP437 situated in the northern Perth basin. It also holds a 60% working interests in the WA-481-P exploration permit covering 8,630 square kilometers; and 80% working interests in the WA-503-P exploration permit located in the offshore north Perth basin. The company was formerly known as Rampart Energy Ltd and changed its name to Pilot Energy Limited in May 2013. Pilot Energy Limited was incorporated in 1998 and is based in Paddington, Australia.",PGY.AX
city,Paddington,PGY.AX
phone,61 2 8016 2819,PGY.AX
state,NSW,PGY.AX
compensationAsOfEpochDate,1640908800,PGY.AX
country,Australia,PGY.AX
website,https://www.pilotenergy.com.au,PGY.AX
maxAge,86400,PGY.AX
address1,1/85 Elizabeth Street,PGY.AX
fax,61 2 9279 0664,PGY.AX
industry,Oil & Gas E&P,PGY.AX
