Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,9425239,43978,22463,-2580,HZR.AX
totalCashflowsFromInvestingActivities,-6595264,-971900,-42719,-462582,HZR.AX
netBorrowings,5172426,-33865,-33865,-33865,HZR.AX
totalCashFromFinancingActivities,8887254,14698597,2431387,2910146,HZR.AX
changeToOperatingActivities,-161055,-36828,94363,-143074,HZR.AX
issuanceOfStock,3750328,14732462,2431387,2910146,HZR.AX
netIncome,-11656094,-3225289,-4396377,-11009331,HZR.AX
changeInCash,7403833,11233189,-181941,-1959442,HZR.AX
totalCashFromOperatingActivities,5111843,-2493508,-2570609,-4407006,HZR.AX
depreciation,47425,45053,754,754,HZR.AX
changeToAccountReceivables,-1280930,-1280930,-1280930,-1280930,HZR.AX
otherCashflowsFromFinancingActivities,-35500,-35500,-35500,-35500,HZR.AX
changeToNetincome,8737258,679578,914950,6102841,HZR.AX
capitalExpenditures,-6595264,-971900,-42719,-462582,HZR.AX
