,0,1,ticker
0,Market Cap (intraday),267.51M,BSX.AX
1,Enterprise Value,246.01M,BSX.AX
2,Trailing P/E,,BSX.AX
3,Forward P/E,,BSX.AX
4,PEG Ratio (5 yr expected),,BSX.AX
5,Price/Sales (ttm),,BSX.AX
6,Price/Book (mrq),8.99,BSX.AX
7,Enterprise Value/Revenue,,BSX.AX
8,Enterprise Value/EBITDA,-13.75,BSX.AX
