Breakdown,Value,ticker
zip,4006,MLM.AX
sector,Basic Materials,MLM.AX
longBusinessSummary,"Metallica Minerals Limited engages in the development, evaluation, and exploration of mineral properties in Australia. It explores for silica sand, copper, gold, graphite, and base metal projects. The company holds 100% interest in the Cape Flattery Silica Sands project covering an area of approximately 54.4 square kilometers located in Far North Queensland; and the Esmeralda project covering an area of approximately 976 square kilometers located near Croydon in north Queensland. Metallica Minerals Limited was incorporated in 1997 and is based in Fortitude Valley, Australia.",MLM.AX
city,Fortitude Valley,MLM.AX
phone,61 7 3249 3000,MLM.AX
state,QLD,MLM.AX
compensationAsOfEpochDate,1640908800,MLM.AX
country,Australia,MLM.AX
website,https://www.metallicaminerals.com.au,MLM.AX
maxAge,86400,MLM.AX
address1,North Tower,MLM.AX
industry,Other Industrial Metals & Mining,MLM.AX
address2,Level 1 Terrace Office Park 527 Gregory Terrace,MLM.AX
