Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,121929,146772,64675,120546,ZEU.AX
totalStockholderEquity,1893425,1398899,2233519,2495029,ZEU.AX
totalAssets,2015354,1545671,2298194,2615575,ZEU.AX
commonStock,18136219,17398334,17398334,17398334,ZEU.AX
otherCurrentAssets,31363,47358,8970,8970,ZEU.AX
retainedEarnings,-16242794,-15999435,-15164815,-14903305,ZEU.AX
cash,1518885,1138805,1512684,1975134,ZEU.AX
totalCurrentLiabilities,121929,122793,64675,120546,ZEU.AX
propertyPlantEquipment,459018,357396,773632,626049,ZEU.AX
totalCurrentAssets,1556336,1188275,1524562,1989526,ZEU.AX
netTangibleAssets,1893425,1398899,2233519,2495029,ZEU.AX
netReceivables,6088,2112,2908,5422,ZEU.AX
accountsPayable,19789,18412,27679,85782,ZEU.AX
