Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,1378,-9265,-58104,35328,ZEU.AX
totalCashflowsFromInvestingActivities,-128463,-144880,-157038,-159919,ZEU.AX
netBorrowings,-38086,-14602,-14602,-14602,ZEU.AX
totalCashFromFinancingActivities,699788,-14602,-14602,-14602,ZEU.AX
changeToOperatingActivities,8994,-11704,-1432,-25289,ZEU.AX
issuanceOfStock,737884,737884,737884,737884,ZEU.AX
netIncome,-243359,-834620,-261510,-528593,ZEU.AX
changeInCash,380080,-373879,-462450,-566203,ZEU.AX
totalCashFromOperatingActivities,-191256,-214397,-305412,-406284,ZEU.AX
depreciation,42836,594532,4296,127244,ZEU.AX
changeToAccountReceivables,-5728,2548,2514,12017,ZEU.AX
otherCashflowsFromFinancingActivities,-10,-10,-10,-10,ZEU.AX
changeToNetincome,4623,44112,8824,-26991,ZEU.AX
capitalExpenditures,-128463,-144880,-157038,-159919,ZEU.AX
