Breakdown,Value,ticker
zip,5000,STO.AX
sector,Energy,STO.AX
fullTimeEmployees,2722,STO.AX
compensationRisk,1,STO.AX
auditRisk,4,STO.AX
longBusinessSummary,"Santos Limited explores for, develops, produces, transports, and markets hydrocarbons for homes and businesses in Australia and Asia. Its five principal assets are located in the Cooper Basin, Queensland and NSW, Papua New Guinea, Northern Australia and Timor-Leste, and Western Australia. The company produces natural gas, such as liquefied petroleum gas, ethane, methane, coal seam gas, liquefied natural gas, shale gas, and condensate, as well as oil. Its proved plus probable reserves include 933 million barrels of oil equivalent. The company was incorporated in 1954 and is headquartered in Adelaide, Australia.",STO.AX
city,Adelaide,STO.AX
phone,61 8 8116 5000,STO.AX
state,SA,STO.AX
shareHolderRightsRisk,7,STO.AX
compensationAsOfEpochDate,1609372800,STO.AX
governanceEpochDate,1643673600,STO.AX
boardRisk,3,STO.AX
country,Australia,STO.AX
website,https://www.santos.com,STO.AX
maxAge,86400,STO.AX
overallRisk,2,STO.AX
address1,Santos Centre,STO.AX
fax,61 8 8116 5050,STO.AX
industry,Oil & Gas E&P,STO.AX
address2,Ground Floor 60 Flinders Street,STO.AX
