Breakdown,Value,ticker
zip,6005,LTR.AX
sector,Basic Materials,LTR.AX
longBusinessSummary,"Liontown Resources Limited engages in the exploration and evaluation of mineral properties in Australia. The company explores for lithium, gold, vanadium, copper, and nickel deposits, as well as platinum group elements. Its flagship property is the Kathleen Valley project located in Perth, Western Australia. The company was incorporated in 2006 and is based in West Perth, Australia.",LTR.AX
city,West Perth,LTR.AX
phone,61 8 9322 7431,LTR.AX
state,WA,LTR.AX
compensationAsOfEpochDate,1640908800,LTR.AX
country,Australia,LTR.AX
website,https://www.ltresources.com.au,LTR.AX
maxAge,86400,LTR.AX
address1,1292 Hay Street,LTR.AX
industry,Other Industrial Metals & Mining,LTR.AX
address2,Level 2,LTR.AX
