Breakdown,Value,ticker
zip,4000,BMR.AX
sector,Basic Materials,BMR.AX
longBusinessSummary,"Ballymore Resources Limited operates as an exploration and development company. It explores for gold, copper, silver, lead, zinc, and other metals. It holds 100% interests in the Dittmer project that consists of two mining leases and three granted exploration permits covering an area of approximately 488 square kilometers located in central Queensland; and the Ruddygore project, which covers an area of 558 square kilometers located adjacent to the regional center of Chillagoe in north Queensland. The company also has an option to earn an 80% interest in the Ravenswood project that comprises five exploration permits covering an area of 309 square kilometers located to the south and east of the regional centre of Charters Towers in north Queensland. Ballymore Resources Limited was incorporated in 2019 and is based in Brisbane, Australia.",BMR.AX
city,Brisbane,BMR.AX
phone,61 7 3212 6299,BMR.AX
state,QLD,BMR.AX
compensationAsOfEpochDate,1640908800,BMR.AX
country,Australia,BMR.AX
website,https://www.ballymoreresources.com,BMR.AX
maxAge,86400,BMR.AX
address1,10 Market Street,BMR.AX
industry,Other Precious Metals & Mining,BMR.AX
address2,Suite 606 Level 6,BMR.AX
