Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,,,,,IVC.AX
effectOfAccountingCharges,,,,,IVC.AX
incomeBeforeTax,-1197000,97173000,57744000,140923000,IVC.AX
minorityInterest,1423000,1256000,1241000,1184000,IVC.AX
netIncome,-9242000,63752000,41360000,97439000,IVC.AX
sellingGeneralAdministrative,237231000,223226000,227436000,206104000,IVC.AX
grossProfit,357138000,375282000,356405000,341559000,IVC.AX
ebit,53326000,100104000,85691000,98651000,IVC.AX
operatingIncome,53326000,100104000,85691000,98651000,IVC.AX
otherOperatingExpenses,22289000,14966000,17239000,15544000,IVC.AX
interestExpense,-38961000,-44087000,-18579000,-10036000,IVC.AX
extraordinaryItems,,,,,IVC.AX
nonRecurring,,,,,IVC.AX
otherItems,,,,,IVC.AX
incomeTaxExpense,7878000,33285000,16384000,43361000,IVC.AX
totalRevenue,477652000,500348000,480797000,465963000,IVC.AX
totalOperatingExpenses,424326000,400244000,395106000,367312000,IVC.AX
costOfRevenue,120514000,125066000,124392000,124404000,IVC.AX
totalOtherIncomeExpenseNet,-54523000,-2931000,-27947000,42272000,IVC.AX
discontinuedOperations,,,,,IVC.AX
netIncomeFromContinuingOps,-9075000,63888000,41360000,97562000,IVC.AX
netIncomeApplicableToCommonShares,-9242000,63752000,41360000,97439000,IVC.AX
