Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,15875000,6795000,-18779000,-8090000,CPU.AX
changeToLiabilities,-54262000,6273000,-29540000,26105000,CPU.AX
totalCashflowsFromInvestingActivities,-147235000,-363863000,-542864000,-168615000,CPU.AX
netBorrowings,-392897000,18408000,482642000,-97408000,CPU.AX
totalCashFromFinancingActivities,25840000,-196897000,289245000,-316586000,CPU.AX
changeToOperatingActivities,-65163000,47894000,-122870000,49382000,CPU.AX
issuanceOfStock,620190000,620190000,620190000,620190000,CPU.AX
netIncome,188974000,232657000,415732000,300064000,CPU.AX
changeInCash,219497000,35967000,26677000,23986000,CPU.AX
repurchaseOfStock,-17681000,-56088000,-29819000,-69059000,CPU.AX
effectOfExchangeRate,34256000,-12078000,-6462000,-4864000,CPU.AX
totalCashFromOperatingActivities,306636000,608805000,286758000,514051000,CPU.AX
depreciation,239290000,206168000,140612000,120450000,CPU.AX
dividendsPaid,-170929000,-159210000,-155468000,-150116000,CPU.AX
changeToInventory,-141000,-519000,-832000,-144000,CPU.AX
changeToAccountReceivables,35359000,45403000,-52636000,-26577000,CPU.AX
otherCashflowsFromFinancingActivities,-12843000,-7000,-8110000,-3000,CPU.AX
changeToNetincome,-25428000,22600000,-67603000,50093000,CPU.AX
capitalExpenditures,-16294000,-24043000,-55626000,-39361000,CPU.AX
