Breakdown,Value,ticker
zip,6160,XST.AX
sector,Energy,XST.AX
longBusinessSummary,"Xstate Resources Limited, together with its subsidiaries, engages in the exploration and production of oil and natural gas properties in the United States. The company holds participating interests of 10%-30% in various gas production assets in the Sacramento Basin, California. It also has an 12% interest in the King Brown gold tenement. The company was incorporated in 1987 and is based in Fremantle, Australia.",XST.AX
city,Fremantle,XST.AX
phone,61 8 9435 3200,XST.AX
state,WA,XST.AX
compensationAsOfEpochDate,1609372800,XST.AX
country,Australia,XST.AX
website,https://www.xstateresources.com.au,XST.AX
maxAge,86400,XST.AX
address1,31 Cliff Street,XST.AX
fax,61 8 6444 7408,XST.AX
industry,Oil & Gas E&P,XST.AX
address2,Level 1,XST.AX
