Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,499909,55509,-417053,26632,AQI.AX
totalCashflowsFromInvestingActivities,-454767,-386154,-5622,-570500,AQI.AX
netBorrowings,-121036,-121036,-121036,-121036,AQI.AX
totalCashFromFinancingActivities,6832354,3151538,1377017,3380842,AQI.AX
issuanceOfStock,7427251,3410744,1454682,3741720,AQI.AX
netIncome,-7361110,-1631079,-3700020,-2866787,AQI.AX
changeInCash,2080609,1562365,-1139265,171870,AQI.AX
totalCashFromOperatingActivities,-4296978,-1203019,-2510660,-2638472,AQI.AX
depreciation,164220,84047,958489,99225,AQI.AX
otherCashflowsFromInvestingActivities,-450800,-450800,-450800,-450800,AQI.AX
changeToAccountReceivables,-212928,-65557,1667,36375,AQI.AX
otherCashflowsFromFinancingActivities,-473861,-259206,-77665,-360878,AQI.AX
changeToNetincome,2612931,354061,646257,66083,AQI.AX
capitalExpenditures,-3967,-12140,-5622,-297602,AQI.AX
