Breakdown,Value,ticker
zip,6008,RCP.AX
sector,Basic Materials,RCP.AX
longBusinessSummary,"Redbank Copper Limited engages in the exploration, evaluation, and development of copper resources in Australia. Its flagship project is the Redbank Copper project located in the northeast of the Northern Territory. The company was formerly known as Redbank Mines Limited and changed its name to Redbank Copper Limited in 2009. Redbank Copper Limited was incorporated in 1993 and is based in Subiaco, Australia.",RCP.AX
city,Subiaco,RCP.AX
phone,61 8 9362 9888,RCP.AX
state,WA,RCP.AX
compensationAsOfEpochDate,1640908800,RCP.AX
country,Australia,RCP.AX
website,https://www.redbankcopper.com.au,RCP.AX
maxAge,86400,RCP.AX
address1,1A Agnew Way,RCP.AX
fax,61 8 9380 8300,RCP.AX
industry,Copper,RCP.AX
address2,Level 1,RCP.AX
