Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,10238000,7284000,7670000,6131740,NTO.AX
effectOfAccountingCharges,,,,,NTO.AX
incomeBeforeTax,-7656000,-7577000,-5361000,-13171677,NTO.AX
minorityInterest,,,,,NTO.AX
netIncome,-7540000,-7931000,-5521000,-13504204,NTO.AX
sellingGeneralAdministrative,31590000,29716000,22456000,24248747,NTO.AX
grossProfit,36418000,32022000,28560000,21938060,NTO.AX
ebit,-7126000,-6991000,-3524000,-11648529,NTO.AX
operatingIncome,-7126000,-6991000,-3524000,-11648529,NTO.AX
otherOperatingExpenses,,,,,NTO.AX
interestExpense,-151000,-1761000,-649000,-757445,NTO.AX
extraordinaryItems,,,,,NTO.AX
nonRecurring,,,,,NTO.AX
otherItems,,,,,NTO.AX
incomeTaxExpense,-116000,354000,160000,332527,NTO.AX
totalRevenue,40196000,35672000,32406000,26739722,NTO.AX
totalOperatingExpenses,47322000,42663000,35930000,38388251,NTO.AX
costOfRevenue,3778000,3650000,3846000,4801662,NTO.AX
totalOtherIncomeExpenseNet,-530000,-586000,-1837000,-1523148,NTO.AX
discontinuedOperations,,,,,NTO.AX
netIncomeFromContinuingOps,-7540000,-7931000,-5521000,-13504204,NTO.AX
netIncomeApplicableToCommonShares,-7540000,-7931000,-5521000,-13504204,NTO.AX
