Breakdown,Value,ticker
zip,2053,AEE.AX
sector,Energy,AEE.AX
longBusinessSummary,"Aura Energy Limited, together with its subsidiaries, engages in the evaluation, development, and exploration of mineral properties in Sweden and Mauritania. It primarily explores for uranium, vanadium, gold, and base metals. The company owns 100% interests in the Tiris uranium project located in Mauritania; and the HÃ¤ggÃ¥n vanadium project located in Sweden. It also holds interest in the Tasiast South gold project located in Mauritania. The company was incorporated in 2005 and is based in Carlton, Australia.",AEE.AX
city,Carlton,AEE.AX
phone,61 3 9516 6500,AEE.AX
state,VIC,AEE.AX
compensationAsOfEpochDate,1640908800,AEE.AX
country,Australia,AEE.AX
website,https://www.auraenergy.com.au,AEE.AX
maxAge,86400,AEE.AX
address1,62 Lygon Street,AEE.AX
fax,61 3 9516 6565,AEE.AX
industry,Uranium,AEE.AX
address2,Suite 1 Level 3,AEE.AX
