Breakdown,Value,ticker
zip,6005,MAN.AX
sector,Basic Materials,MAN.AX
longBusinessSummary,"Mandrake Resources Limited engages in the exploration and evaluation of mineral resources. It explores for gold, silver, nickel, platinum group elements, and copper deposits. The company's principal property is the Jimperding project consisting of 140 square kilometers exploration license application situated in the north east of Perth, Western Australia. It also owns a 100% interest in the Berinka Pine Creek project covering an area of 289 square kilometers located in the Pine Creek Orogen, Northern Territory. The company was formerly known as Bronson Group Limited and changed its name to Mandrake Resources Limited in August 2019. Mandrake Resources Limited was incorporated in 1986 and is based in West Perth, Australia.",MAN.AX
city,West Perth,MAN.AX
phone,61 8 9200 3743,MAN.AX
state,WA,MAN.AX
compensationAsOfEpochDate,1640908800,MAN.AX
country,Australia,MAN.AX
website,https://www.mandrakeresources.com.au,MAN.AX
maxAge,86400,MAN.AX
address1,10 Outram Street,MAN.AX
fax,61 8 9200 3742,MAN.AX
industry,Gold,MAN.AX
address2,Level 1,MAN.AX
