Breakdown,Value,ticker
zip,3141,ALC.AX
sector,Healthcare,ALC.AX
longBusinessSummary,"Alcidion Group Limited, together with its subsidiaries, engages in the development and licensing of healthcare software products in Australia, New Zealand, and the United Kingdom. The company offers Miya Precision, a consolidated fast healthcare interoperability resource (FHIR) based platform to deliver smart healthcare; Smartpage, a smartphone and web-based system for hospital communication and task management to address the requirements of clinical and non-clinical users; Patientrack, a real-time patient monitoring and risk screening solution; and ExtraMed, a patient flow management software. It also provides product implementation, product support and maintenance, systems integration, and data analysis services. The company was formerly known as Alcidion Corporation Pty Ltd and changed its name to Alcidion Group Limited in December 2015. Alcidion Group Limited was founded in 2000 and is headquartered in South Yarra, Australia.",ALC.AX
city,South Yarra,ALC.AX
phone,61 3 8060 6177,ALC.AX
state,VIC,ALC.AX
compensationAsOfEpochDate,1640908800,ALC.AX
country,Australia,ALC.AX
website,https://www.alcidion.com,ALC.AX
maxAge,86400,ALC.AX
address1,9 Yarra Street,ALC.AX
industry,Health Information Services,ALC.AX
address2,Level 10,ALC.AX
