Breakdown,Value,ticker
zip,5067,WBE.AX
sector,Energy,WBE.AX
longBusinessSummary,"Whitebark Energy Limited engages in the exploration, development, and production of oil and gas properties in Australia and Canada. The company holds a 100% interest in the Warro Gas Project located in northeast of Perth. It also holds an interest in the Wizard Lake Oil Field located in Alberta, Canada. The company was formerly known as Transerv Energy Limited and changed its name to Whitebark Energy Limited in July 2017. Whitebark Energy Limited is based in Norwood, Australia.",WBE.AX
city,Norwood,WBE.AX
phone,61 8 6555 6000,WBE.AX
state,SA,WBE.AX
country,Australia,WBE.AX
website,https://www.whitebarkenergy.com,WBE.AX
maxAge,86400,WBE.AX
address1,20d William Street,WBE.AX
fax,61 8 6555 6099,WBE.AX
industry,Oil & Gas E&P,WBE.AX
