Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,118000,-6414000,-5101000,3046000,TML.AX
totalCashflowsFromInvestingActivities,-418000,-222000,-9400000,-5491000,TML.AX
netBorrowings,-1548000,-2306000,5564000,2448000,TML.AX
totalCashFromFinancingActivities,-1732000,-2634000,5457000,2448000,TML.AX
netIncome,-176000,114000,3661000,580000,TML.AX
changeInCash,278000,978000,-798000,-355000,TML.AX
repurchaseOfStock,-184000,-328000,-107000,-107000,TML.AX
effectOfExchangeRate,196000,-82000,-123000,-577000,TML.AX
totalCashFromOperatingActivities,2232000,3916000,3268000,3265000,TML.AX
depreciation,3675000,3340000,56000,31000,TML.AX
changeToInventory,77000,-328000,19000,19000,TML.AX
changeToAccountReceivables,-1277000,7526000,11221000,2468000,TML.AX
changeToNetincome,-185000,-322000,-6588000,-2860000,TML.AX
capitalExpenditures,-418000,-222000,-9400000,-5491000,TML.AX
