Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,TML.AX
effectOfAccountingCharges,,,,,TML.AX
incomeBeforeTax,291000,216000,-1697000,523000,TML.AX
minorityInterest,,,,,TML.AX
netIncome,-176000,114000,3661000,580000,TML.AX
sellingGeneralAdministrative,946000,714000,757000,907000,TML.AX
grossProfit,2746000,3106000,157000,74000,TML.AX
ebit,1800000,2392000,-600000,-833000,TML.AX
operatingIncome,1800000,2392000,-600000,-833000,TML.AX
otherOperatingExpenses,,,,,TML.AX
interestExpense,-1943000,-2646000,-2597000,-2210000,TML.AX
extraordinaryItems,,,,,TML.AX
nonRecurring,,,,,TML.AX
otherItems,,,,,TML.AX
incomeTaxExpense,467000,102000,-5358000,-57000,TML.AX
totalRevenue,9930000,9676000,14421000,4593000,TML.AX
totalOperatingExpenses,8130000,7284000,15021000,5426000,TML.AX
costOfRevenue,7184000,6570000,14264000,4519000,TML.AX
totalOtherIncomeExpenseNet,-1509000,-2176000,-1097000,1356000,TML.AX
discontinuedOperations,,,,,TML.AX
netIncomeFromContinuingOps,-176000,114000,3661000,580000,TML.AX
netIncomeApplicableToCommonShares,-176000,114000,3661000,580000,TML.AX
