,0,1,ticker
0,Market Cap (intraday),6.87M,TML.AX
1,Enterprise Value,14.99M,TML.AX
2,Trailing P/E,283.74,TML.AX
3,Forward P/E,,TML.AX
4,PEG Ratio (5 yr expected),,TML.AX
5,Price/Sales (ttm),2.22,TML.AX
6,Price/Book (mrq),0.79,TML.AX
7,Enterprise Value/Revenue,1.59,TML.AX
8,Enterprise Value/EBITDA,7.73,TML.AX
