,0,1,ticker
0,Market Cap (intraday),75.96M,IAM.AX
1,Enterprise Value,,IAM.AX
2,Trailing P/E,,IAM.AX
3,Forward P/E,,IAM.AX
4,PEG Ratio (5 yr expected),,IAM.AX
5,Price/Sales (ttm),18.79,IAM.AX
6,Price/Book (mrq),6.42,IAM.AX
7,Enterprise Value/Revenue,8.13,IAM.AX
8,Enterprise Value/EBITDA,-4.53,IAM.AX
