,0,1,ticker
0,Market Cap (intraday),199.51M,NTD.AX
1,Enterprise Value,249.33M,NTD.AX
2,Trailing P/E,8.63,NTD.AX
3,Forward P/E,,NTD.AX
4,PEG Ratio (5 yr expected),,NTD.AX
5,Price/Sales (ttm),0.38,NTD.AX
6,Price/Book (mrq),2.26,NTD.AX
7,Enterprise Value/Revenue,0.54,NTD.AX
8,Enterprise Value/EBITDA,5.53,NTD.AX
