Breakdown,Value,ticker
zip,3004,SBM.AX
sector,Basic Materials,SBM.AX
compensationRisk,1,SBM.AX
auditRisk,4,SBM.AX
longBusinessSummary,"St Barbara Limited, together with its subsidiaries, engages in the exploration, development, mining, and sale of gold. It operates three operational business units, including Leonora Operations, Simberi Operations, and Atlantic Operations. The company also explores for silver deposits. Its properties include the Gwalia underground mine located in Leonora, Western Australia; the Simberi gold mine located in New Ireland province, Papua New Guinea; and Atlantic Gold operations in Nova Scotia, Canada. St Barbara Limited was founded in 1969 and is based in Melbourne, Australia.",SBM.AX
city,Melbourne,SBM.AX
phone,61 3 8660 1900,SBM.AX
state,VIC,SBM.AX
shareHolderRightsRisk,7,SBM.AX
compensationAsOfEpochDate,1640908800,SBM.AX
governanceEpochDate,1632614400,SBM.AX
boardRisk,4,SBM.AX
country,Australia,SBM.AX
website,https://stbarbara.com.au,SBM.AX
maxAge,86400,SBM.AX
overallRisk,4,SBM.AX
address1,432 St Kilda Road,SBM.AX
fax,61 3 8660 1999,SBM.AX
industry,Gold,SBM.AX
address2,Level 10,SBM.AX
