Breakdown,Value,ticker
zip,4010,PPE.AX
sector,Industrials,PPE.AX
longBusinessSummary,"Peoplein Limited, a workforce management and staffing company, provides contracted staffing and human resources outsourcing services in Australia and New Zealand. The company offers recruiting, on-boarding, rostering, timesheet management, payroll, and workplace health and safety management services. It serves community, technology, healthcare, and industrial and specialist services sectors. The company was formerly known as People Infrastructure Ltd and changed its name to Peoplein Limited in December 2021. Peoplein Limited was founded in 1996 and is based in Albion, Australia.",PPE.AX
city,Albion,PPE.AX
phone,61 7 3238 0800,PPE.AX
state,QLD,PPE.AX
compensationAsOfEpochDate,1640908800,PPE.AX
country,Australia,PPE.AX
website,https://www.peoplein.com.au,PPE.AX
maxAge,86400,PPE.AX
address1,69-75 Sandgate Road,PPE.AX
industry,Staffing & Employment Services,PPE.AX
