Breakdown,Value,ticker
zip,3026,NUF.AX
sector,Basic Materials,NUF.AX
fullTimeEmployees,2383,NUF.AX
compensationRisk,6,NUF.AX
auditRisk,3,NUF.AX
longBusinessSummary,"Nufarm Limited, together with its subsidiaries, develops, manufactures, and sells crop protection solutions and seed technologies in Europe, the Middle East, Africa, North America, and the Asia Pacific. It operates through two segments, Crop Protection and Seed Technology. The company's protection solutions include herbicides, insecticides, and fungicides that help growers protect crops against weeds, pests, and diseases. It focuses on crops, such as cereals; corn; soybean; pasture, turf, and ornamentals; and trees, nuts, vines, and vegetables. It also provides seed treatment products for the protection and treatment of damage caused by insects, fungus, and disease; and distributes sunflower, sorghum, and canola seeds. Nufarm Limited was founded in 1916 and is headquartered in Laverton North, Australia.",NUF.AX
city,Laverton North,NUF.AX
phone,61 3 9282 1000,NUF.AX
state,VIC,NUF.AX
shareHolderRightsRisk,10,NUF.AX
compensationAsOfEpochDate,1640908800,NUF.AX
governanceEpochDate,1632614400,NUF.AX
boardRisk,2,NUF.AX
country,Australia,NUF.AX
website,https://www.nufarm.com,NUF.AX
maxAge,86400,NUF.AX
overallRisk,6,NUF.AX
address1,103-105 Pipe Road,NUF.AX
fax,61 3 9282 1001,NUF.AX
industry,Agricultural Inputs,NUF.AX
