Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,918112,626056,304738,1543420,CDX.AX
effectOfAccountingCharges,,,,,CDX.AX
incomeBeforeTax,-5545597,-3320427,-2979278,-2961225,CDX.AX
minorityInterest,,,,,CDX.AX
netIncome,-5545597,-3320427,-2979278,-2961225,CDX.AX
sellingGeneralAdministrative,8603373,7052909,6728801,5244156,CDX.AX
grossProfit,4639020,4080226,3878857,4361421,CDX.AX
ebit,-4924376,-3667675,-3187387,-2620637,CDX.AX
operatingIncome,-4924376,-3667675,-3187387,-2620637,CDX.AX
otherOperatingExpenses,,,,,CDX.AX
interestExpense,-268384,-164740,-99447,-15348,CDX.AX
extraordinaryItems,,,,,CDX.AX
nonRecurring,,,,,CDX.AX
otherItems,,,,,CDX.AX
incomeTaxExpense,0,0,0,0,CDX.AX
totalRevenue,5544302,4778402,4739050,4424459,CDX.AX
totalOperatingExpenses,10468678,8446077,7926437,7045096,CDX.AX
costOfRevenue,905282,698176,860193,63038,CDX.AX
totalOtherIncomeExpenseNet,-621221,347248,208109,-340588,CDX.AX
discontinuedOperations,,,,,CDX.AX
netIncomeFromContinuingOps,-5545597,-3320427,-2979278,-2961225,CDX.AX
netIncomeApplicableToCommonShares,-5545597,-3320427,-2979278,-2961225,CDX.AX
