Breakdown,Value,ticker
zip,6151,CUL.AX
sector,Basic Materials,CUL.AX
fullTimeEmployees,1,CUL.AX
longBusinessSummary,"Cullen Resources Limited, together with its subsidiaries, engages in the mineral exploration activities in Western Australia and Finland. It primarily explores for gold, nickel, copper, iron ore, platinum group element, and volcanogenic massive sulfide deposits, as well as base metals. Cullen Resources Limited was incorporated in 1982 and is based in South Perth, Australia.",CUL.AX
city,South Perth,CUL.AX
phone,61 8 9474 5511,CUL.AX
state,WA,CUL.AX
compensationAsOfEpochDate,1640908800,CUL.AX
country,Australia,CUL.AX
website,https://cullenresources.com.au,CUL.AX
maxAge,86400,CUL.AX
address1,7 Hardy Street,CUL.AX
fax,61 8 9474 5588,CUL.AX
industry,Other Industrial Metals & Mining,CUL.AX
address2,Unit 4,CUL.AX
