Breakdown,Value,ticker
zip,6005,GLN.AX
sector,Basic Materials,GLN.AX
longBusinessSummary,"Galan Lithium Limited acquires, explores for, evaluates, and develops mineral projects. It primarily explores for lithium, tin, and other deposits. The company holds interests in the Hombre Muerto West lithium brine project that comprises six exploration permits covering an area of approximately 9,493 hectares located in the Catamarca province in Argentina; and the Candelas lithium brine project located in the Catamarca province, Argentina. It also holds interest in the Greenbushes South project covering an area of approximately 353 square kilometers located to the south of the Greenbushes mine; and a 100% interest in the Del Condor and Pucara lithium brine salar projects that comprise two claim blocks covering an area of 1,804 hectares in Argentina. The company was formerly known as Dempsey Minerals Limited and changed its name to Galan Lithium Limited in August 2018. Galan Lithium Limited was incorporated in 2011 and is based in West Perth, Australia.",GLN.AX
city,West Perth,GLN.AX
phone,61 8 9322 6283,GLN.AX
state,WA,GLN.AX
compensationAsOfEpochDate,1640908800,GLN.AX
country,Australia,GLN.AX
website,https://www.galanlithium.com.au,GLN.AX
maxAge,86400,GLN.AX
address1,30 Richardson Street,GLN.AX
fax,61 8 9322 6398,GLN.AX
industry,Other Industrial Metals & Mining,GLN.AX
address2,Level 3,GLN.AX
