Breakdown,Value,ticker
zip,4000,LHM.AX
sector,Real Estate,LHM.AX
longBusinessSummary,"Land & Homes Group Limited operates as a property investment and multi-purpose development company in Australia. The company develops and rents residential, commercial, and mixed-use apartments. Land & Homes Group Limited was incorporated in 1999 and is headquartered in Brisbane Australia.",LHM.AX
city,Brisbane,LHM.AX
phone,61 7 3905 5658,LHM.AX
state,QLD,LHM.AX
country,Australia,LHM.AX
website,https://www.landnhomesgroup.com,LHM.AX
maxAge,86400,LHM.AX
address1,100 Boundary Street,LHM.AX
fax,61 7 3229 4740,LHM.AX
industry,Real Estate—Development,LHM.AX
address2,Ground Floor,LHM.AX
