Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,PSQ.AX
effectOfAccountingCharges,,,,,PSQ.AX
incomeBeforeTax,18941000,9371000,12239000,10213000,PSQ.AX
minorityInterest,,,,,PSQ.AX
netIncome,12953000,6383000,8573000,6604000,PSQ.AX
sellingGeneralAdministrative,34366000,27463000,37259000,33748000,PSQ.AX
grossProfit,70502000,51338000,58310000,52048000,PSQ.AX
ebit,15053000,5289000,12901000,11684000,PSQ.AX
operatingIncome,15053000,5289000,12901000,11684000,PSQ.AX
otherOperatingExpenses,-1362000,-1447000,-1249000,-1217000,PSQ.AX
interestExpense,-3408000,-3532000,-697000,-426000,PSQ.AX
extraordinaryItems,,,,,PSQ.AX
nonRecurring,,,,,PSQ.AX
otherItems,,,,,PSQ.AX
incomeTaxExpense,5988000,2988000,3666000,3609000,PSQ.AX
totalRevenue,153175000,120055000,122156000,104528000,PSQ.AX
totalOperatingExpenses,138122000,114766000,109255000,92844000,PSQ.AX
costOfRevenue,82673000,68717000,63846000,52480000,PSQ.AX
totalOtherIncomeExpenseNet,3888000,4082000,-662000,-1471000,PSQ.AX
discontinuedOperations,,,,,PSQ.AX
netIncomeFromContinuingOps,12953000,6383000,8573000,6604000,PSQ.AX
netIncomeApplicableToCommonShares,12953000,6383000,8573000,6604000,PSQ.AX
