Breakdown,Value,ticker
zip,3149,TOY.AX
sector,Consumer Cyclical,TOY.AX
longBusinessSummary,"Toys""R""Us ANZ Limited distributes toys and hobbies in Australia and New Zealand. It also owns and operates e-commerce websites, such as Toys""R""Us, Babies""R""Us, and Hobby Warehouse. The company was formerly known as Funtastic Limited and changed its name to Toys""R""Us ANZ Limited in June 2021. Toys""R""Us ANZ Limited was incorporated in 1994 and is headquartered in Mount Waverley, Australia.",TOY.AX
city,Mount Waverley,TOY.AX
phone,61 3 9081 9100,TOY.AX
state,VIC,TOY.AX
compensationAsOfEpochDate,1640908800,TOY.AX
country,Australia,TOY.AX
website,https://corporate.funtastic.com.au,TOY.AX
maxAge,86400,TOY.AX
address1,315 Ferntree Gully Road,TOY.AX
fax,61 3 9081 9199,TOY.AX
industry,Leisure,TOY.AX
address2,Suite 2.01 Level 2,TOY.AX
