Breakdown,Value,ticker
zip,2000,FZR.AX
sector,Energy,FZR.AX
longBusinessSummary,"Fitzroy River Corporation Limited operates as an oil and gas, and mineral investment holding company. The company focuses on non-operational assets, such as royalties, free carried interests, and equity investments. It holds royalty interests in various permits in Australia, the Gulf of Mexico, and New Zealand. The company was incorporated in 1996 and is based in Sydney, Australia.",FZR.AX
city,Sydney,FZR.AX
phone,61 2 9048 8856,FZR.AX
state,NSW,FZR.AX
compensationAsOfEpochDate,1640908800,FZR.AX
country,Australia,FZR.AX
website,https://www.fitzroyriver.net.au,FZR.AX
maxAge,86400,FZR.AX
address1,28 O'Connell Street,FZR.AX
fax,61 2 9993 4433,FZR.AX
industry,Oil & Gas E&P,FZR.AX
address2,Suite 6.02 Level 6,FZR.AX
