Breakdown,Value,ticker
zip,6005,VYS.AX
sector,Industrials,VYS.AX
longBusinessSummary,"Vysarn Limited, through its subsidiary engages in the hydrogeological and dewatering drilling business in Australia. It serves resources, construction, and utilities industries. The company was incorporated in 2007 and is based in West Perth, Australia.",VYS.AX
city,West Perth,VYS.AX
phone,61 8 9486 7244,VYS.AX
state,VIC,VYS.AX
compensationAsOfEpochDate,1640908800,VYS.AX
country,Australia,VYS.AX
website,https://www.vysarn.com.au,VYS.AX
maxAge,86400,VYS.AX
address1,108 Outram Street,VYS.AX
fax,61 8 9463 6373,VYS.AX
industry,Engineering & Construction,VYS.AX
