Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
intangibleAssets,1563.0,,,NIM.AX
totalLiab,402982.0,,,NIM.AX
totalStockholderEquity,631762.0,,,NIM.AX
totalAssets,1034744.0,,,NIM.AX
commonStock,1234741.0,,,NIM.AX
retainedEarnings,-1457979.0,,,NIM.AX
treasuryStock,855000.0,,,NIM.AX
cash,972664.0,,,NIM.AX
totalCurrentLiabilities,402982.0,,,NIM.AX
otherStockholderEquity,855000.0,,,NIM.AX
propertyPlantEquipment,43580.0,,,NIM.AX
totalCurrentAssets,989601.0,,,NIM.AX
netTangibleAssets,630199.0,,,NIM.AX
netReceivables,16937.0,,,NIM.AX
accountsPayable,56636.0,,,NIM.AX
