Breakdown,Value,ticker
zip,6008,CHR.AX
sector,Basic Materials,CHR.AX
longBusinessSummary,"Charger Metals NL engages in the exploration of nickel, copper, cobalt, lithium, gold, and platinum group elements. It holds 70% interest in the Coates project and the Lake Johnston project in the western Australia; and the Bynoe project in the northern Territory. The company was incorporated in 2020 and is based in Subiaco, Australia.",CHR.AX
city,Subiaco,CHR.AX
phone,61 8 6146 5325,CHR.AX
state,WA,CHR.AX
compensationAsOfEpochDate,1640908800,CHR.AX
country,Australia,CHR.AX
website,https://chargermetals.com.au,CHR.AX
maxAge,86400,CHR.AX
address1,"Units 32/33, 22 Railway Road",CHR.AX
industry,Other Industrial Metals & Mining,CHR.AX
address2,Level 3,CHR.AX
