Breakdown,Value,ticker
zip,3008,PAL.AX
sector,Consumer Defensive,PAL.AX
longBusinessSummary,"Palla Pharma Limited, a vertically integrated pharmaceutical company, produces and distributes narcotic raw materials, active pharmaceutical ingredients, and finished dosage formulations for pharmaceutical markets in Australia and Norway. It also produces and distributes poppy seeds to culinary markets. The company was formerly known as TPI Enterprises Limited and changed its name to Palla Pharma Limited in June 2019. Palla Pharma Limited was incorporated in 2004 and is headquartered in Melbourne, Australia.",PAL.AX
city,Melbourne,PAL.AX
phone,61 3 9301 0800,PAL.AX
state,VIC,PAL.AX
compensationAsOfEpochDate,1609372800,PAL.AX
country,Australia,PAL.AX
website,https://www.pallapharma.com,PAL.AX
maxAge,86400,PAL.AX
address1,Tower 4,PAL.AX
fax,61 3 9301 0899,PAL.AX
industry,Farm Products,PAL.AX
address2,727 Collins Street,PAL.AX
