Breakdown,Value,ticker
zip,6008,NST.AX
sector,Basic Materials,NST.AX
fullTimeEmployees,3383,NST.AX
compensationRisk,7,NST.AX
auditRisk,2,NST.AX
longBusinessSummary,"Northern Star Resources Limited engages in the exploration, development, mining, and processing of gold deposits in Australia. It also sells refined gold. The company holds interests in the Pogo, Kalgoorlie, KCGM, Jundee, Thunderbox, and Carosue Dam operations, as well as Paulsens, Tanami, and Bronzewing projects. It operates in Western Australia, the Northern Territory, and Alaska. The company was incorporated in 2000 and is headquartered in Subiaco, Australia.",NST.AX
city,Subiaco,NST.AX
phone,61 8 6188 2100,NST.AX
state,WA,NST.AX
shareHolderRightsRisk,1,NST.AX
compensationAsOfEpochDate,1640908800,NST.AX
governanceEpochDate,1632614400,NST.AX
boardRisk,3,NST.AX
country,Australia,NST.AX
website,https://www.nsrltd.com,NST.AX
maxAge,86400,NST.AX
overallRisk,3,NST.AX
address1,388 Hay Street,NST.AX
fax,61 8 6188 2111,NST.AX
industry,Gold,NST.AX
address2,Level 1,NST.AX
