Breakdown,Value,ticker
zip,6005,AC8.AX
sector,Healthcare,AC8.AX
longBusinessSummary,"AusCann Group Holdings Ltd researches, develops, and commercializes various cannabinoid-derived therapeutic products for humans and animals in Australia and internationally. It offers tetrahydrocannabinol and cannabidiol powder-based hard-shell capsules using Neuvis technology platform for the treatment of pain and related indications; CPAT-01, a liquid, oral veterinary medicine to treat pain and inflammation in dogs; and DermaCann, a liquid oral oil formulation containing CBD for healthy skin and immune function in dogs. The company is headquartered in West Perth, Australia.",AC8.AX
city,West Perth,AC8.AX
phone,61 8 6305 0705,AC8.AX
state,WA,AC8.AX
compensationAsOfEpochDate,1640908800,AC8.AX
country,Australia,AC8.AX
website,https://auscann.com.au,AC8.AX
maxAge,86400,AC8.AX
address1,35 Havelock Street,AC8.AX
fax,61 8 6255 5031,AC8.AX
industry,Drug Manufacturers—Specialty & Generic,AC8.AX
address2,Level 5,AC8.AX
