Breakdown,Value,ticker
zip,6000,GTE.AX
sector,Basic Materials,GTE.AX
longBusinessSummary,"Great Western Exploration Limited, together with its subsidiaries, engages in the exploration of mineral properties in Australia. It operates through Mineral Exploration, and Finance and Administration segments. The company primarily explores for gold, copper, cobalt, lead, zinc, nickel, and base metals. It holds 100% interests in the Golden Corridor Project located in the northwest of the Kalgoorlie Terrane; the Lake Way Potash Project that comprises an area of 415 square kilometers located near Wiluna; the Atley Gold Project located in the Youanmi district; the Copper Ridge and the Yerrida South Projects located within Yerrida Basin near the towns of Meekatharra and Wiluna; and the Thunder Project located in the Yerrida Basin in Western Australia. Great Western Exploration Limited was incorporated in 2007 and is based in Perth, Australia.",GTE.AX
city,Perth,GTE.AX
phone,61 8 6311 2852,GTE.AX
state,WA,GTE.AX
compensationAsOfEpochDate,1640908800,GTE.AX
country,Australia,GTE.AX
website,https://greatwesternexploration.com.au,GTE.AX
maxAge,86400,GTE.AX
address1,160 St Georges Terrace,GTE.AX
fax,61 8 6313 3997,GTE.AX
industry,Other Industrial Metals & Mining,GTE.AX
address2,Level 2,GTE.AX
