Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,AKE.AX
effectOfAccountingCharges,,,,,AKE.AX
incomeBeforeTax,-21534000,-77010000,56298000,1920000,AKE.AX
minorityInterest,58363000,88215000,102877000,102877000,AKE.AX
netIncome,-59625000,-51991000,54616000,1920000,AKE.AX
sellingGeneralAdministrative,20849000,20522000,19180000,15438000,AKE.AX
grossProfit,47262000,5252000,37161000,4714000,AKE.AX
ebit,4734000,-35908000,4305000,-14395000,AKE.AX
operatingIncome,4734000,-35908000,4305000,-14395000,AKE.AX
otherOperatingExpenses,2886000,3636000,5597000,143000,AKE.AX
interestExpense,-16773000,-17646000,-5299000,-447000,AKE.AX
extraordinaryItems,,,,,AKE.AX
nonRecurring,,,,,AKE.AX
otherItems,,,,,AKE.AX
incomeTaxExpense,67940000,-9851000,1712000,0,AKE.AX
totalRevenue,84760000,77079000,81149000,17379000,AKE.AX
totalOperatingExpenses,80026000,112987000,76844000,31774000,AKE.AX
costOfRevenue,37498000,71827000,43988000,12665000,AKE.AX
totalOtherIncomeExpenseNet,-26268000,-41102000,51993000,16315000,AKE.AX
discontinuedOperations,,,,,AKE.AX
netIncomeFromContinuingOps,-89474000,-67159000,54586000,1920000,AKE.AX
netIncomeApplicableToCommonShares,-59625000,-51991000,54616000,1920000,AKE.AX
