Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,375908.0,301953.0,1069938.0,490515.0,SHE.AX
totalStockholderEquity,8462539.0,3966356.0,-903826.0,-264831.0,SHE.AX
otherCurrentLiab,48989.0,49870.0,29003.0,10978.0,SHE.AX
totalAssets,8838447.0,4268309.0,166112.0,225684.0,SHE.AX
commonStock,34784498.0,31606110.0,24648133.0,24648541.0,SHE.AX
otherCurrentAssets,809273.0,,,,SHE.AX
retainedEarnings,-28303250.0,-28099433.0,-25551959.0,-24913372.0,SHE.AX
otherLiab,-1.0,,,,SHE.AX
treasuryStock,1981291.0,459679.0,,,SHE.AX
otherAssets,-1.0,,,,SHE.AX
cash,3254023.0,2135533.0,18172.0,168972.0,SHE.AX
totalCurrentLiabilities,375909.0,301953.0,1069938.0,490515.0,SHE.AX
otherStockholderEquity,1981291.0,459679.0,,,SHE.AX
propertyPlantEquipment,3690482.0,2039328.0,,,SHE.AX
totalCurrentAssets,5147966.0,2228981.0,166112.0,225684.0,SHE.AX
netTangibleAssets,8462539.0,3966356.0,-903826.0,-264831.0,SHE.AX
shortTermInvestments,20000.0,,,,SHE.AX
netReceivables,29670.0,60515.0,80372.0,43494.0,SHE.AX
accountsPayable,16232.0,46493.0,315337.0,23964.0,SHE.AX
