Breakdown,Value,ticker
zip,6000,SHE.AX
sector,Energy,SHE.AX
longBusinessSummary,"Stonehorse Energy Limited operates as an oil and gas exploration and production company in the United States. It holds working interests in eleven oil and gas wells located in Oklahoma and Carter County. Stonehorse Energy Limited was incorporated in 1999 and is based in Perth, Australia.",SHE.AX
city,Perth,SHE.AX
phone,61 8 6141 3500,SHE.AX
state,WA,SHE.AX
compensationAsOfEpochDate,1640908800,SHE.AX
country,Australia,SHE.AX
website,https://www.stonehorseenergy.com,SHE.AX
maxAge,86400,SHE.AX
address1,182 Claisebrook Road,SHE.AX
fax,61 8 6141 3599,SHE.AX
industry,Oil & Gas E&P,SHE.AX
address2,Suite 4,SHE.AX
