Breakdown,Value,ticker
zip,3161,MMG.AX
sector,Basic Materials,MMG.AX
longBusinessSummary,"Monger Gold Ltd operates as a resource exploration company. The company primarily explores for gold, nickel, and base metal deposits. It holds interests in the Mt Monger North and Mt Monger South projects that includes twenty-nine tenements covering an area of 37.7 square kilometers; and Gibraltar South project comprising eight granted tenements and one pending tenement totaling an area of 15.69 square kilometers, which are located in the Goldfields region of Western Australia. The company was incorporated in 2020 and is based in Caulfield North, Australia. Monger Gold Ltd is a subsidiary of Torian Resources Limited.",MMG.AX
city,Caulfield North,MMG.AX
phone,61 8 6245 2490,MMG.AX
state,VIC,MMG.AX
country,Australia,MMG.AX
website,https://www.mongergold.com.au,MMG.AX
maxAge,86400,MMG.AX
address1,204-206 Balaclava Road,MMG.AX
industry,Other Industrial Metals & Mining,MMG.AX
