,0,1,ticker
0,Market Cap (intraday),25.69M,DCX.AX
1,Enterprise Value,21.42M,DCX.AX
2,Trailing P/E,,DCX.AX
3,Forward P/E,,DCX.AX
4,PEG Ratio (5 yr expected),,DCX.AX
5,Price/Sales (ttm),,DCX.AX
6,Price/Book (mrq),3.09,DCX.AX
7,Enterprise Value/Revenue,,DCX.AX
8,Enterprise Value/EBITDA,-17.95,DCX.AX
