Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,274270.0,259817.0,544305.0,403213.0,ZMI.AX
totalStockholderEquity,7086076.0,7334492.0,8065230.0,5293645.0,ZMI.AX
otherCurrentLiab,120000.0,,,,ZMI.AX
totalAssets,7360346.0,7594309.0,8609535.0,5696858.0,ZMI.AX
commonStock,12991479.0,12928229.0,12928229.0,9849199.0,ZMI.AX
retainedEarnings,-6735925.0,-6381958.0,-5679659.0,-5004540.0,ZMI.AX
treasuryStock,830522.0,788221.0,816660.0,448986.0,ZMI.AX
cash,467266.0,992383.0,3011393.0,2978371.0,ZMI.AX
totalCurrentLiabilities,274270.0,259817.0,544305.0,403213.0,ZMI.AX
otherStockholderEquity,830522.0,788221.0,816660.0,448986.0,ZMI.AX
propertyPlantEquipment,6833360.0,6439129.0,4968114.0,2585704.0,ZMI.AX
totalCurrentAssets,526986.0,1155180.0,3641421.0,3111154.0,ZMI.AX
netTangibleAssets,7086076.0,7334492.0,8065230.0,5293645.0,ZMI.AX
netReceivables,17050.0,99755.0,457317.0,27439.0,ZMI.AX
accountsPayable,85845.0,163101.0,443998.0,28713.0,ZMI.AX
shortTermInvestments,,,130000.0,100000.0,ZMI.AX
