Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,,,,,EEG.AX
effectOfAccountingCharges,,,,,EEG.AX
incomeBeforeTax,-7484633,-17068782,-5138154,-19980384,EEG.AX
minorityInterest,,,,,EEG.AX
netIncome,-7684455,-23233902,-15867054,-20107246,EEG.AX
sellingGeneralAdministrative,5308876,4115309,3194651,2978837,EEG.AX
grossProfit,1197773,1737469,1869905,5585029,EEG.AX
ebit,-7232521,-15195404,-5379932,-16410945,EEG.AX
operatingIncome,-7232521,-15195404,-5379932,-16410945,EEG.AX
otherOperatingExpenses,1908939,2727588,924972,7122301,EEG.AX
interestExpense,-1475052,-1793227,-1764707,-3495862,EEG.AX
extraordinaryItems,,,,,EEG.AX
nonRecurring,,,,,EEG.AX
otherItems,,,,,EEG.AX
incomeTaxExpense,199822,194005,115470,126862,EEG.AX
totalRevenue,6464202,7763090,6592523,13942325,EEG.AX
totalOperatingExpenses,13696723,22958494,11972455,30353270,EEG.AX
costOfRevenue,5266429,6025621,4722618,8357296,EEG.AX
totalOtherIncomeExpenseNet,-252112,-1873378,241778,-3569439,EEG.AX
discontinuedOperations,,-5971115.0,-10613430.0,-10613430.0,EEG.AX
netIncomeFromContinuingOps,-7684455,-17262787,-5253624,-20107246,EEG.AX
netIncomeApplicableToCommonShares,-7684455,-23233902,-15867054,-20107246,EEG.AX
