Breakdown,Value,ticker
zip,6000,DRA.AX
sector,Industrials,DRA.AX
fullTimeEmployees,4500,DRA.AX
longBusinessSummary,"DRA Global Limited operates as a diversified engineering, project management, and operations management company in the mining services sector worldwide. It offers project development services, such as concept development, preliminary economic assessment, feasibility studies, and front-end engineering design; and project delivery and execution services, including engineering design, project management, procurement, construction management, and commissioning. The company also provides operations and maintenance services comprising operational readiness, asset integrity management, maintenance, process optimization, outsourced operations and maintenance, and systems; and advisory services, such as technical specialists, early-stage project development, project economics, remote consulting, and support and optimization. DRA Global Limited was founded in 1984 and is headquartered in Perth, Australia.",DRA.AX
city,Perth,DRA.AX
phone,61 8 6163 5900,DRA.AX
state,WA,DRA.AX
compensationAsOfEpochDate,1609372800,DRA.AX
country,Australia,DRA.AX
website,https://www.draglobal.com,DRA.AX
maxAge,86400,DRA.AX
address1,256 Adelaide Terrace,DRA.AX
industry,Engineering & Construction,DRA.AX
address2,Level 8,DRA.AX
