,0,1,ticker
0,Market Cap (intraday),20.64M,BOD.AX
1,Enterprise Value,12.58M,BOD.AX
2,Trailing P/E,,BOD.AX
3,Forward P/E,,BOD.AX
4,PEG Ratio (5 yr expected),,BOD.AX
5,Price/Sales (ttm),2.94,BOD.AX
6,Price/Book (mrq),2.38,BOD.AX
7,Enterprise Value/Revenue,1.91,BOD.AX
8,Enterprise Value/EBITDA,-3.18,BOD.AX
