Breakdown,Value,ticker
zip,3000,NCZ.AX
sector,Basic Materials,NCZ.AX
compensationRisk,9,NCZ.AX
auditRisk,7,NCZ.AX
longBusinessSummary,"New Century Resources Limited engages in the exploration and development of mineral properties in Australia. The company explores for zinc and lead deposits. It primarily holds interest in the Century mine located to the north-west of Mount Isa in the Lower Gulf of Carpentaria. The company was formerly known as Attila Resources Limited and changed its name to New Century Resources Limited in July 2017. New Century Resources Limited was incorporated in 2010 and is based in Melbourne, Australia.",NCZ.AX
city,Melbourne,NCZ.AX
phone,61 3 9070 3300,NCZ.AX
state,VIC,NCZ.AX
shareHolderRightsRisk,1,NCZ.AX
compensationAsOfEpochDate,1640908800,NCZ.AX
governanceEpochDate,1632614400,NCZ.AX
boardRisk,6,NCZ.AX
country,Australia,NCZ.AX
website,https://www.newcenturyresources.com,NCZ.AX
maxAge,86400,NCZ.AX
overallRisk,5,NCZ.AX
address1,360 Collins Street,NCZ.AX
fax,61 8 9388 8824,NCZ.AX
industry,Other Industrial Metals & Mining,NCZ.AX
address2,Level 4,NCZ.AX
