Breakdown,Value,ticker
zip,6010,SMN.AX
sector,Technology,SMN.AX
fullTimeEmployees,107,SMN.AX
longBusinessSummary,"Structural Monitoring Systems Plc, together with its subsidiaries, designs, develops, manufactures, and sells structural health monitoring systems for the aviation industry in Australasia, the Americas, Europe, Asia, the Middle East, and Africa. It offers Comparitive Vacuum Monitoring sensors that measure the differential pressure between alternating channels containing air at a partial vacuum pressure and channels containing air at atmospheric channels in a simple manifold. The company also manufactures avionics and audio systems. Structural Monitoring Systems Plc was incorporated in 2003 and is based in Claremont, Australia.",SMN.AX
city,Claremont,SMN.AX
phone,61 8 6161 7412,SMN.AX
state,WA,SMN.AX
compensationAsOfEpochDate,1640908800,SMN.AX
country,Australia,SMN.AX
website,https://www.smsystems.com.au,SMN.AX
maxAge,86400,SMN.AX
address1,1 Kyle Way,SMN.AX
fax,61 8 9467 6111,SMN.AX
industry,Scientific & Technical Instruments,SMN.AX
address2,Suite 116,SMN.AX
