Breakdown,Value,ticker
zip,6005,SI6.AX
sector,Basic Materials,SI6.AX
longBusinessSummary,"SI6 Metals Limited, together with its subsidiaries, engages in the exploration and development of mineral resources in Australia and Botswana. The company primarily explores for nickel, copper, cobalt, PGE, and silver minerals. It holds interests in Botswanan Project comprises seven exploration licenses covering an area of approximately 1,500km2; and has an option agreement to acquire 100% interest in the Monument Gold Project located in western Australia. The company was formerly known as Six Sigma Metals Limited and changed its name to SI6 Metals Limited in December 2020. SI6 Metals Limited was incorporated in 2007 and is based in West Perth, Australia.",SI6.AX
city,West Perth,SI6.AX
phone,61 8 6559 1792,SI6.AX
state,WA,SI6.AX
compensationAsOfEpochDate,1640908800,SI6.AX
country,Australia,SI6.AX
website,https://www.si6metals.com,SI6.AX
maxAge,86400,SI6.AX
address1,1 Altona Street,SI6.AX
industry,Other Industrial Metals & Mining,SI6.AX
address2,"Suite 2, Level 1",SI6.AX
